시도,시군구,시설명,주소,전화번호,팩스번호,홈페이지,주차가능대수,공-사설구분,빈소수,안치가능구수,식당,매점,주차장,유족대기실,장애인편의시설,운영종류
경기도,이천시,효자원장례식장,경기도 이천시 백사면 지읍로 169 (조읍리),031-631-4411,,blog.naver.com/hyoja4411,250,사설,10,12,설치,설치,설치,설치,설치,전문
경기도,파주시,경기도의료원 파주병원장례식장,경기도 파주시 중앙로 207 (금촌동),031-940-9370,,www.medical.or.kr/_pj_gpmc/,300,공설,5,10,설치,설치,설치,설치,미설치,병원
경기도,파주시,광탄현대병원장례식장,"경기도 파주시 광탄면 큰여울길 20-16 (신산리, 광탄병원)",031-947-8833,,,100,사설,3,6,설치,설치,설치,설치,설치,병원
경기도,파주시,교하장례식장,"경기도 파주시 하지석길 45, B1층 (교하동)",031-944-4449,031-947-9425,,40,사설,2,6,설치,설치,설치,설치,미설치,병원
경기도,파주시,메디인병원장례식장,경기도 파주시 금릉역로 190 (금촌동),031-570-9093,,www.medi-yin.co.kr,100,사설,5,12,미설치,미설치,설치,미설치,미설치,병원
경기도,파주시,문산장례문화원,"경기도 파주시 문산읍 통일로 1677 (문산리, 문산장례문화원)",031-954-4444,,,200,사설,5,8,설치,설치,설치,설치,설치,전문
경기도,파주시,쉴낙원 파주운정장례식장,"경기도 파주시 하늘채길 35, (하지석동, 쉴낙원 파주운정장례식장)",031-957-4444,,,30,사설,4,8,설치,설치,설치,설치,설치,병원
경기도,파주시,예담장례식장,경기도 파주시 문산읍 화석정로 31 (선유리),031-959-4444,031-948-4444,,200,사설,3,6,설치,설치,설치,설치,설치,병원
경기도,파주시,파주 한빛병원 장례식장,"경기도 파주시 탄현면 평화로574번길 17 (갈현리, ",031-941-4444,,hanbit4444.tistory.com/1,150,사설,4,6,설치,설치,설치,설치,미설치,병원
경기도,파주시,파주보람장례식장,경기도 파주시 월롱면 통일로 715-2 (영태리),031-947-9444,,,100,사설,4,8,설치,설치,설치,설치,설치,전문
경기도,파주시,파주한빛병원장례식장,"경기도 파주시 탄현면 평화로574번길 17 (갈현리, 파주성모병원)",031-941-4444,,www.pjsungmo.co.kr,200,사설,4,6,미설치,설치,설치,설치,설치,병원
경기도,파주시,한사랑요양병원장례식장,경기도 파주시 파주읍 통일로 1568 (봉서리),031-953-7900,031-952-7117,www.pjsh.co.kr,300,사설,3,10,설치,설치,설치,설치,설치,병원
경기도,평택시,교원예움 평택장례식장 ,"경기도 평택시 신평로 205, (구)평택장례문화원  (군문동)",031-652-0404,,pt.kyowonlife.co.kr/,250,사설,9,12,설치,설치,설치,설치,설치,전문
경기도,평택시,금성장례식장,경기도 평택시 진위면 남부대로 655 (동천리),031-664-4444,,,70,사설,5,10,설치,미설치,설치,설치,설치,전문
경기도,평택시,농협연합장례식장,경기도 평택시 오성면 서동대로 2427-28 (안화리),031-684-6444,,,253,사설,7,12,설치,미설치,설치,설치,설치,전문
경기도,평택시,서정리장례식장,경기도 평택시 정암로 78-14 (이충동),031-646-2000,,www.서정리장례식장.com,150,사설,5,8,설치,설치,설치,설치,설치,병원
경기도,평택시,송탄장례식장,경기도 평택시 오리곡길 30 (독곡동),031-611-4488,,,50,사설,5,8,설치,설치,설치,설치,설치,병원
경기도,평택시,송탄중앙병원장례식장,"경기도 평택시 오좌동길 17-16 (독곡동, 송탄중앙병원)",031-611-7600,031-611-7676,,250,사설,4,8,설치,설치,설치,설치,설치,병원
경기도,평택시,안중장례문화센타,"경기도 평택시 안중읍 서동대로 1931-11 (금곡리, 안중백병원)",031-683-4440,,anjungfuneralparlor.modoo.at/,150,사설,6,10,설치,설치,설치,설치,설치,전문
경기도,평택시,제일장례식장,경기도 평택시 삼봉로 30 (독곡동),031-611-1144,,,100,사설,11,16,설치,설치,설치,설치,설치,전문
경기도,평택시,중앙장례식장,경기도 평택시 경기대로 931 (장당동),031-666-3400,,www.centralfh.com/,200,사설,9,10,설치,설치,설치,설치,미설치,전문
경기도,평택시,평택이편안장례문화원,"경기도 평택시 안중읍 서동대로 1831-16 (금곡리, 평택의료시설)",031-681-0444,,,120,사설,4,6,설치,미설치,설치,설치,설치,병원
경기도,포천시,경기도의료원 포천병원장례식장,경기도 포천시 포천로 1648 (신읍동),031-539-9446,,www.medical.or.kr/pocheon/contentsInfo.do?brd_mgrno=0&menu_no=1016,0,공설,5,10,설치,설치,설치,설치,설치,병원
경기도,포천시,관인농협장례식장,경기도 포천시 관인면 창동로 1875 (탄동리),031-533-9086,,,100,사설,2,4,미설치,미설치,설치,설치,설치,전문
경기도,포천시,금강산장례문화원,경기도 포천시 일동면 금강로 4641 (수입리),031-534-4442,031-534-4442,,150,사설,4,6,설치,설치,설치,설치,설치,전문
경기도,포천시,메디힐장례식장,경기도 포천시 신북면 청신로 2139 (기저리),031-534-4401,,,100,사설,3,6,설치,설치,설치,설치,미설치,병원
경기도,포천시,영북농협장례식장,경기도 포천시 영북면 호국로 3761 (문암리),031-532-0832,,,150,사설,2,4,미설치,미설치,설치,설치,설치,전문
경기도,포천시,우리병원장례식장,경기도 포천시 소흘읍 호국로 661 (송우리),031-542-0444,,woori0444.co.kr,150,사설,4,12,설치,설치,설치,설치,설치,병원
경기도,포천시,포천장례문화원(주),경기도 포천시 호국로 908-13 (설운동),031-541-4144,,www.pocheongt.kr,100,사설,6,14,설치,설치,설치,설치,미설치,전문
경기도,하남시,하남시 마루공원(장례식장),"경기도 하남시 하남대로545번길 22-30 (천현동, 종합공설장사시설)",031-795-2222,031-795-0987,www.huic.co.kr/www/contents.do?key=103,154,공설,6,16,설치,설치,설치,미설치,미설치,전문
경기도,화성시,(재)하늘가장례식장,경기도 화성시 향남읍 발안로 322 (관리),031-366-4444,,skyhouse.only114.co.kr/,100,사설,4,8,미설치,설치,설치,설치,설치,전문
경기도,화성시,교원예움 화성장례식장,경기도 화성시 마도면 쌍송북로 111 (두곡리),031-355-8000,,hs.kyowonlife.co.kr/,150,사설,4,8,설치,설치,설치,설치,설치,전문
경기도,화성시,봉담장례문화원,경기도 화성시 봉담읍 서봉산길 40 (유리),031-278-0404,,,200,사설,6,10,미설치,설치,설치,설치,미설치,전문
경기도,화성시,송산장례문화원,경기도 화성시 송산면 화성로 284 (육일리),031-357-9800,,,150,사설,4,10,설치,설치,설치,설치,설치,전문
경기도,화성시,원광종합병원장례식장,경기도 화성시 화산북로 21 (송산동),031-226-4444,,wkgh.co.kr/,80,사설,5,8,설치,미설치,설치,설치,설치,병원
경기도,화성시,조암장례식장,경기도 화성시 장안면 사랑길 111 (사랑리),02-358-4448,,,60,사설,5,6,설치,설치,설치,설치,설치,전문
경기도,화성시,한림대동탄성심병원장례식장,"경기도 화성시 큰재봉길 7 (석우동, 한림대학교동탄성심병원)",031-8003-4410,,,0,사설,6,12,미설치,미설치,미설치,미설치,미설치,병원
경기도,화성시,화성유일병원장례식장,경기도 화성시 남양읍 남양로920번길 6 (북양리),031-355-4744,,,150,사설,4,6,설치,미설치,미설치,미설치,미설치,병원
경기도,화성시,화성중앙종합병원장례식장,"경기도 화성시 향남읍 발안로 5 (평리, 화성중앙병원)",031-352-4483,,,150,사설,3,8,설치,설치,설치,설치,설치,병원
경기도,화성시,화성함백산장례식장,경기도 화성시 매송면 서해로 2448-32 (숙곡리),031-293-4244,,함백산장례식장.com/,300,공설,8,10,설치,설치,설치,설치,설치,전문
경기도,화성시,화성현대장례문화원,"경기도 화성시 우정읍 남양만로 662,지하1층 (이화리, 이화병원)",031-351-6011,,hdfuneralculturecent.modoo.at,100,사설,5,8,설치,설치,설치,설치,설치,병원
경기도,화성시,효원장례문화센타,경기도 화성시 정조로 107 (반정동),031-222-0999,,,90,사설,6,10,미설치,미설치,설치,설치,설치,전문
강원특별자치도,강릉시,강릉동인병원장례식장,강원도 강릉시 강릉대로419번길 42 (포남동),033-650-6165,033-651-6151,dong-in.or.kr/saint/index.asp,0,사설,4,8,설치,설치,설치,미설치,미설치,병원
강원특별자치도,강릉시,강릉아나병원장례식장,강원도 강릉시 용지로 129 (옥천동),033-641-7100,033-645-0118,www.anahospital.kr,50,사설,2,4,설치,미설치,설치,설치,미설치,전문
강원특별자치도,강릉시,강릉아산병원장례식장,"강원도 강릉시 사천면 방동길 38 (방동리,강릉아산병원)",033-610-3895,,www.gnah.co.kr,400,사설,5,10,설치,설치,설치,설치,설치,병원
강원특별자치도,강릉시,강원도강릉의료원장례식장,"강원도 강릉시 경강로 2007,강릉의료원 (남문동)",033-610-1444,,www.gnmc.or.kr/page/sub2_9.php,0,공설,6,10,설치,설치,설치,미설치,설치,병원
강원특별자치도,강릉시,더원실업 우란장례식장,강원도 강릉시 옥가로 30 (옥천동),033-649-0135,033-649-0220,www.kindhp.com/m2/sub6.php,150,사설,3,4,설치,미설치,설치,설치,설치,전문
강원특별자치도,강릉시,주문진장례식장,강원도 강릉시 주문진읍 연주로 448-5 (주문리),033-662-4440,,,50,사설,2,4,미설치,미설치,설치,설치,설치,전문
강원특별자치도,고성군,고성장례식장,강원도 고성군 죽왕면 향목서길 9 (향목리),033-682-5000,,,120,사설,3,4,설치,설치,설치,설치,설치,전문
강원특별자치도,동해시,금강병원장례식장,강원도 동해시 동해대로 5143 (효가동),033-521-4443,,,30,사설,2,6,설치,설치,설치,설치,미설치,병원
강원특별자치도,동해시,동해동인병원장례식장,"강원도 동해시 하평로 26 (평릉동, 동인병원)",033-530-0441,,,40,사설,3,4,미설치,미설치,설치,미설치,미설치,병원
강원특별자치도,동해시,동해병원장례식장,"강원도 동해시 하평로 11 (평릉동, 산재의료관리원동해병원)",033-535-3001,,,50,사설,6,6,설치,설치,설치,설치,설치,병원
강원특별자치도,동해시,동해전문장례식장,강원도 동해시 중앙로 199 (천곡동),033-531-4740,,,100,사설,5,6,설치,미설치,설치,설치,설치,전문
강원특별자치도,동해시,중앙장례식장,강원도 동해시 효자로 748 (송정동),033-521-3700,,,100,사설,4,6,설치,설치,설치,설치,설치,전문
강원특별자치도,삼척시,도계장례식장,"강원특별자치도 삼척시 도계읍 도계로3길 16-25 (전두리, 도계장례식장)",033-541-2404,,,30,사설,2,5,설치,설치,설치,설치,설치,전문
강원특별자치도,삼척시,삼척의료원장례식장,강원도 삼척시 오십천로 418 (남양동),033-572-1141,,www.ksmc.or.kr/page/guide/page_08.php,30,공설,6,8,설치,미설치,설치,설치,미설치,병원
강원특별자치도,삼척시,주식회사하늘정원장례식장,"강원도 삼척시 강원남부로 4539 (등봉동, 하늘정원장례식장)",033-575-4441,,,300,사설,4,10,설치,설치,설치,설치,설치,전문
강원특별자치도,속초시,강원특별자치도 속초의료원 장례식장,"강원특별자치도 속초시 영랑호반길 3 (영랑동, 속초의료원)",033-630-6016,,www.sokchomc.co.kr,200,공설,5,8,설치,미설치,설치,설치,설치,병원
강원특별자치도,속초시,속초동해장례식장,강원특별자치도 속초시 중앙로 7 (교동),033-633-3964,,,100,사설,4,6,설치,설치,설치,설치,설치,전문
강원특별자치도,속초시,속초보광병원장례식장,"강원도 속초시 중앙로 11 (교동, 속초보광병원)",033-633-7444,,,300,사설,6,12,설치,설치,설치,설치,설치,전문
강원특별자치도,양구군,양구군장례식장,강원도 양구군 양구읍 금강산로 518-25 (하리),033-480-2576,,,0,공설,3,6,미설치,미설치,미설치,미설치,미설치,전문
강원특별자치도,양양군,양양장례문화원,강원도 양양군 양양읍 양양로 9-1 (연창리),033-671-0404,,,20,사설,3,6,미설치,미설치,설치,설치,미설치,전문
강원특별자치도,영월군,강원특별자치도 영월의료원장례식장,"강원특별자치도 영월군 영월읍 중앙1로 59 (영흥리, 영월의료원)",033-370-9142,,www.youngwol.org/contents/funeral/funeral_01.php,82,공설,5,8,설치,설치,설치,설치,미설치,병원
강원특별자치도,영월군,영월장례식장,강원도 영월군 영월읍 영월로 2360-6 (연하리),033-374-5354,,,0,사설,3,4,미설치,미설치,설치,미설치,미설치,전문
강원특별자치도,원주시,(주)서원 바른장례식장,강원도 원주시 판부면 치악로 1133 (금대리),033-735-4444,,바른장례식장.kr,100,사설,5,8,설치,설치,설치,설치,설치,병원
강원특별자치도,원주시,고색의료재단 장례식장,강원도 원주시 북원로 2636 (태장동),033-732-4670,,minjoong.or.kr/,40,사설,2,6,미설치,미설치,설치,설치,미설치,병원
강원특별자치도,원주시,수장례식장,"강원도 원주시 문막읍 원문로 1419 (동화리, 연세메디하임병원)",033-745-4440,,,100,사설,4,4,설치,설치,설치,설치,설치,병원
강원특별자치도,원주시,연세대학교 원주장례식장,"강원도 원주시 일산로 20,내 (일산동, 연세대학교원주세브란스기독병원)",033-744-3969,,wjfuneral.yonsei.ac.kr,0,사설,6,18,설치,설치,설치,설치,설치,병원
강원특별자치도,원주시,원주의료원장례식장,"강원특별자치도 원주시 서원대로 387 (개운동, 강원도원주의료원)",033-760-4644,,www.kwmc.or.kr/use_guide/funeral.html,150,공설,10,16,미설치,설치,설치,설치,설치,병원
강원특별자치도,원주시,하늘원장례예식장,강원도 원주시 흥업면 사제로 539 (사제리),033-763-4444,,hanulwon.com,300,사설,3,10,설치,설치,설치,설치,미설치,전문
강원특별자치도,원주시,효담삼산병원장례식장,강원특별자치도 원주시 혁신로 5 (반곡동),033-733-4444,,,0,사설,6,10,설치,설치,설치,설치,미설치,병원
강원특별자치도,인제군,인제장례식장,"강원도 인제군 북면 금강로 210 (월학리, 인제장례식장)",033-461-1444,,,200,사설,4,6,설치,설치,설치,설치,미설치,전문
